"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3226e-05,-4.5803e-05,0,1,0.381,0.381,0.5,0
1.326e-05,-4.5803e-05,0,1,0.382,0.382,0.5,0
1.3294e-05,-4.5803e-05,0,1,0.383,0.383,0.5,0
1.3328e-05,-4.5803e-05,0,1,0.384,0.384,0.5,0
1.3362e-05,-4.5803e-05,0,1,0.385,0.385,0.5,0
1.3397e-05,-4.5803e-05,0,1,0.386,0.386,0.5,0
1.3431e-05,-4.5803e-05,0,1,0.387,0.387,0.5,0
1.3465e-05,-4.5803e-05,0,1,0.388,0.388,0.5,0
1.3499e-05,-4.5803e-05,0,1,0.389,0.389,0.5,0
1.3533e-05,-4.5803e-05,0,1,0.39,0.39,0.5,0
