"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.1454e-05,-3.2567e-05,0,1,0.378,0.5,0.378,0
2.1454e-05,-3.2653e-05,0,1,0.379,0.5,0.379,0
2.1454e-05,-3.274e-05,0,1,0.38,0.5,0.38,0
2.1454e-05,-3.2826e-05,0,1,0.381,0.5,0.381,0
2.1454e-05,-3.2912e-05,0,1,0.382,0.5,0.382,0
2.1454e-05,-3.2998e-05,0,1,0.383,0.5,0.383,0
2.1454e-05,-3.3084e-05,0,1,0.384,0.5,0.384,0
2.1454e-05,-3.317e-05,0,1,0.385,0.5,0.385,0
2.1454e-05,-3.3257e-05,0,1,0.386,0.5,0.386,0
2.1454e-05,-3.3343e-05,0,1,0.387,0.5,0.387,0
2.1454e-05,-3.3429e-05,0,1,0.388,0.5,0.388,0
2.1454e-05,-3.3515e-05,0,1,0.389,0.5,0.389,0
2.1454e-05,-3.3601e-05,0,1,0.39,0.5,0.39,0
2.1454e-05,-3.3687e-05,0,1,0.391,0.5,0.391,0
2.1454e-05,-3.3773e-05,0,1,0.392,0.5,0.392,0
