"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0057275,-0.090508,0,1,0.475,0.475,1,0
-0.0057283,-0.09049,0,1,0.476,0.476,1,0
-0.005729,-0.090472,0,1,0.477,0.477,1,0
-0.0057298,-0.090454,0,1,0.478,0.478,1,0
-0.0057306,-0.090436,0,1,0.479,0.479,1,0
-0.0057313,-0.090418,0,1,0.48,0.48,1,0
-0.0057321,-0.0904,0,1,0.481,0.481,1,0
-0.0057329,-0.090382,0,1,0.482,0.482,1,0
-0.0057337,-0.090364,0,1,0.483,0.483,1,0
-0.0057344,-0.090346,0,1,0.484,0.484,1,0
-0.0057352,-0.090328,0,1,0.485,0.485,1,0
-0.005736,-0.09031,0,1,0.486,0.486,1,0
-0.0057368,-0.090292,0,1,0.487,0.487,1,0
-0.0057375,-0.090274,0,1,0.488,0.488,1,0
-0.0057383,-0.090256,0,1,0.489,0.489,1,0
-0.0057391,-0.090238,0,1,0.49,0.49,1,0
-0.0057399,-0.09022,0,1,0.491,0.491,1,0
-0.0057406,-0.090202,0,1,0.492,0.492,1,0
-0.0057414,-0.090184,0,1,0.493,0.493,1,0
-0.0057422,-0.090166,0,1,0.494,0.494,1,0
-0.005743,-0.090148,0,1,0.495,0.495,1,0
-0.0057437,-0.09013,0,1,0.496,0.496,1,0
-0.0057445,-0.090112,0,1,0.497,0.497,1,0
-0.0057453,-0.090094,0,1,0.498,0.498,1,0
-0.0057461,-0.090076,0,1,0.499,0.499,1,0
-0.0057468,-0.090058,0,1,0.5,0.5,1,0
-0.0057476,-0.09004,0,1,0.501,0.501,1,0
-0.0057484,-0.090022,0,1,0.502,0.502,1,0
-0.0057492,-0.090004,0,1,0.503,0.503,1,0
-0.0057499,-0.089986,0,1,0.504,0.504,1,0
-0.0057507,-0.089968,0,1,0.505,0.505,1,0
-0.0057515,-0.08995,0,1,0.506,0.506,1,0
-0.0057522,-0.089932,0,1,0.507,0.507,1,0
-0.005753,-0.089914,0,1,0.508,0.508,1,0
-0.0057538,-0.089896,0,1,0.509,0.509,1,0
-0.0057546,-0.089878,0,1,0.51,0.51,1,0
-0.0057553,-0.08986,0,1,0.511,0.511,1,0
-0.0057559,-0.089842,0,1,0.512,0.512,1,0
-0.0057511,-0.089825,0,1,0.513,0.513,1,0
-0.0057463,-0.089808,0,1,0.514,0.514,1,0
-0.0057415,-0.089791,0,1,0.515,0.515,1,0
-0.0057368,-0.089774,0,1,0.516,0.516,1,0
-0.005732,-0.089757,0,1,0.517,0.517,1,0
-0.0057272,-0.08974,0,1,0.518,0.518,1,0
-0.0057224,-0.089723,0,1,0.519,0.519,1,0
-0.0057177,-0.089706,0,1,0.52,0.52,1,0
-0.0057129,-0.089689,0,1,0.521,0.521,1,0
-0.0057081,-0.089672,0,1,0.522,0.522,1,0
-0.0057033,-0.089655,0,1,0.523,0.523,1,0
-0.0056986,-0.089638,0,1,0.524,0.524,1,0
-0.0056938,-0.089621,0,1,0.525,0.525,1,0
-0.005689,-0.089604,0,1,0.526,0.526,1,0
-0.0056842,-0.089587,0,1,0.527,0.527,1,0
-0.0056795,-0.08957,0,1,0.528,0.528,1,0
-0.0056747,-0.089553,0,1,0.529,0.529,1,0
-0.0056699,-0.089536,0,1,0.53,0.53,1,0
-0.0056651,-0.08952,0,1,0.531,0.531,1,0
-0.0056603,-0.089503,0,1,0.532,0.532,1,0
-0.0056556,-0.089486,0,1,0.533,0.533,1,0
-0.0056508,-0.089469,0,1,0.534,0.534,1,0
-0.005646,-0.089452,0,1,0.535,0.535,1,0
-0.0056412,-0.089435,0,1,0.536,0.536,1,0
-0.0056365,-0.089418,0,1,0.537,0.537,1,0
-0.0056317,-0.089401,0,1,0.538,0.538,1,0
-0.0056269,-0.089384,0,1,0.539,0.539,1,0
-0.0056221,-0.089367,0,1,0.54,0.54,1,0
-0.0056174,-0.08935,0,1,0.541,0.541,1,0
-0.0056126,-0.089333,0,1,0.542,0.542,1,0
-0.0056078,-0.089316,0,1,0.543,0.543,1,0
-0.005603,-0.089299,0,1,0.544,0.544,1,0
-0.0055982,-0.089282,0,1,0.545,0.545,1,0
-0.0055935,-0.089265,0,1,0.546,0.546,1,0
-0.0055887,-0.089248,0,1,0.547,0.547,1,0
-0.0055839,-0.089231,0,1,0.548,0.548,1,0
-0.0055791,-0.089214,0,1,0.549,0.549,1,0
-0.0055744,-0.089197,0,1,0.55,0.55,1,0
-0.0055696,-0.08918,0,1,0.551,0.551,1,0
-0.0055648,-0.089163,0,1,0.552,0.552,1,0
-0.00556,-0.089146,0,1,0.553,0.553,1,0
-0.0055553,-0.089129,0,1,0.554,0.554,1,0
-0.0055505,-0.089112,0,1,0.555,0.555,1,0
-0.0055457,-0.089095,0,1,0.556,0.556,1,0
-0.0055409,-0.089078,0,1,0.557,0.557,1,0
-0.0055361,-0.089061,0,1,0.558,0.558,1,0
-0.0055314,-0.089045,0,1,0.559,0.559,1,0
-0.0055266,-0.089028,0,1,0.56,0.56,1,0
-0.0055218,-0.089011,0,1,0.561,0.561,1,0
-0.005517,-0.088994,0,1,0.562,0.562,1,0
-0.0055123,-0.088977,0,1,0.563,0.563,1,0
-0.0055075,-0.08896,0,1,0.564,0.564,1,0
-0.0055027,-0.088943,0,1,0.565,0.565,1,0
-0.0054979,-0.088926,0,1,0.566,0.566,1,0
-0.0054932,-0.088909,0,1,0.567,0.567,1,0
-0.0054884,-0.088892,0,1,0.568,0.568,1,0
-0.0054836,-0.088875,0,1,0.569,0.569,1,0
-0.0054788,-0.088858,0,1,0.57,0.57,1,0
-0.005474,-0.088841,0,1,0.571,0.571,1,0
-0.0054693,-0.088824,0,1,0.572,0.572,1,0
-0.0054645,-0.088807,0,1,0.573,0.573,1,0
-0.0054597,-0.08879,0,1,0.574,0.574,1,0
-0.0054549,-0.088773,0,1,0.575,0.575,1,0
-0.0054502,-0.088756,0,1,0.576,0.576,1,0
-0.0054454,-0.088739,0,1,0.577,0.577,1,0
-0.0054406,-0.088722,0,1,0.578,0.578,1,0
-0.0054358,-0.088705,0,1,0.579,0.579,1,0
-0.0054311,-0.088688,0,1,0.58,0.58,1,0
-0.0054263,-0.088671,0,1,0.581,0.581,1,0
-0.0054215,-0.088654,0,1,0.582,0.582,1,0
-0.0054167,-0.088637,0,1,0.583,0.583,1,0
-0.0054119,-0.08862,0,1,0.584,0.584,1,0
-0.0054072,-0.088603,0,1,0.585,0.585,1,0
-0.0054024,-0.088586,0,1,0.586,0.586,1,0
-0.0053976,-0.088569,0,1,0.587,0.587,1,0
-0.0053928,-0.088553,0,1,0.588,0.588,1,0
-0.0053881,-0.088536,0,1,0.589,0.589,1,0
-0.0053833,-0.088519,0,1,0.59,0.59,1,0
-0.0053785,-0.088502,0,1,0.591,0.591,1,0
-0.0053737,-0.088485,0,1,0.592,0.592,1,0
-0.005369,-0.088468,0,1,0.593,0.593,1,0
-0.0053642,-0.088451,0,1,0.594,0.594,1,0
-0.0053594,-0.088434,0,1,0.595,0.595,1,0
-0.0053546,-0.088417,0,1,0.596,0.596,1,0
-0.0053499,-0.0884,0,1,0.597,0.597,1,0
-0.0053451,-0.088383,0,1,0.598,0.598,1,0
-0.0053403,-0.088366,0,1,0.599,0.599,1,0
-0.0053355,-0.088349,0,1,0.6,0.6,1,0
-0.0053307,-0.088332,0,1,0.601,0.601,1,0
-0.005326,-0.088315,0,1,0.602,0.602,1,0
-0.0053212,-0.088298,0,1,0.603,0.603,1,0
-0.0053164,-0.088281,0,1,0.604,0.604,1,0
-0.0053116,-0.088264,0,1,0.605,0.605,1,0
-0.0053069,-0.088247,0,1,0.606,0.606,1,0
-0.0053021,-0.08823,0,1,0.607,0.607,1,0
-0.0052973,-0.088213,0,1,0.608,0.608,1,0
-0.0052925,-0.088196,0,1,0.609,0.609,1,0
-0.0052878,-0.088179,0,1,0.61,0.61,1,0
-0.005283,-0.088162,0,1,0.611,0.611,1,0
-0.0052782,-0.088145,0,1,0.612,0.612,1,0
-0.0052734,-0.088128,0,1,0.613,0.613,1,0
-0.0052686,-0.088111,0,1,0.614,0.614,1,0
-0.0052639,-0.088094,0,1,0.615,0.615,1,0
-0.0052591,-0.088077,0,1,0.616,0.616,1,0
-0.0052543,-0.088061,0,1,0.617,0.617,1,0
-0.005245,-0.088046,0,1,0.618,0.618,1,0
-0.0052351,-0.088032,0,1,0.619,0.619,1,0
-0.0052253,-0.088018,0,1,0.62,0.62,1,0
-0.0052154,-0.088004,0,1,0.621,0.621,1,0
-0.0052055,-0.087989,0,1,0.622,0.622,1,0
-0.0051956,-0.087975,0,1,0.623,0.623,1,0
-0.0051857,-0.087961,0,1,0.624,0.624,1,0
-0.0051759,-0.087947,0,1,0.625,0.625,1,0
-0.005166,-0.087933,0,1,0.626,0.626,1,0
-0.0051561,-0.087919,0,1,0.627,0.627,1,0
-0.0051462,-0.087904,0,1,0.628,0.628,1,0
-0.0051363,-0.08789,0,1,0.629,0.629,1,0
-0.0051265,-0.087876,0,1,0.63,0.63,1,0
-0.0051166,-0.087862,0,1,0.631,0.631,1,0
-0.0051067,-0.087848,0,1,0.632,0.632,1,0
-0.0050968,-0.087834,0,1,0.633,0.633,1,0
-0.0050869,-0.087819,0,1,0.634,0.634,1,0
-0.0050771,-0.087805,0,1,0.635,0.635,1,0
-0.0050672,-0.087791,0,1,0.636,0.636,1,0
-0.0050573,-0.087777,0,1,0.637,0.637,1,0
-0.0050474,-0.087763,0,1,0.638,0.638,1,0
-0.0050375,-0.087749,0,1,0.639,0.639,1,0
-0.0050277,-0.087734,0,1,0.64,0.64,1,0
-0.0050178,-0.08772,0,1,0.641,0.641,1,0
-0.0050079,-0.087706,0,1,0.642,0.642,1,0
-0.004998,-0.087692,0,1,0.643,0.643,1,0
-0.0049881,-0.087678,0,1,0.644,0.644,1,0
-0.0049783,-0.087664,0,1,0.645,0.645,1,0
-0.0049684,-0.087649,0,1,0.646,0.646,1,0
-0.0049585,-0.087635,0,1,0.647,0.647,1,0
-0.0049486,-0.087621,0,1,0.648,0.648,1,0
-0.0049387,-0.087607,0,1,0.649,0.649,1,0
-0.0049288,-0.087593,0,1,0.65,0.65,1,0
-0.004919,-0.087579,0,1,0.651,0.651,1,0
-0.0049091,-0.087564,0,1,0.652,0.652,1,0
-0.0048992,-0.08755,0,1,0.653,0.653,1,0
-0.0048893,-0.087536,0,1,0.654,0.654,1,0
-0.0048794,-0.087522,0,1,0.655,0.655,1,0
-0.0048696,-0.087508,0,1,0.656,0.656,1,0
-0.0048597,-0.087494,0,1,0.657,0.657,1,0
-0.0048498,-0.087479,0,1,0.658,0.658,1,0
-0.0048399,-0.087465,0,1,0.659,0.659,1,0
-0.00483,-0.087451,0,1,0.66,0.66,1,0
-0.0048202,-0.087437,0,1,0.661,0.661,1,0
-0.0048103,-0.087423,0,1,0.662,0.662,1,0
-0.0048004,-0.087409,0,1,0.663,0.663,1,0
-0.0047905,-0.087394,0,1,0.664,0.664,1,0
-0.0047806,-0.08738,0,1,0.665,0.665,1,0
-0.0047708,-0.087366,0,1,0.666,0.666,1,0
-0.0047609,-0.087352,0,1,0.667,0.667,1,0
-0.004751,-0.087338,0,1,0.668,0.668,1,0
-0.0047411,-0.087324,0,1,0.669,0.669,1,0
-0.0047312,-0.087309,0,1,0.67,0.67,1,0
-0.0047214,-0.087295,0,1,0.671,0.671,1,0
-0.0047115,-0.087281,0,1,0.672,0.672,1,0
-0.0047016,-0.087267,0,1,0.673,0.673,1,0
-0.0046917,-0.087253,0,1,0.674,0.674,1,0
-0.0046818,-0.087239,0,1,0.675,0.675,1,0
-0.004672,-0.087224,0,1,0.676,0.676,1,0
-0.0046621,-0.08721,0,1,0.677,0.677,1,0
-0.0046522,-0.087196,0,1,0.678,0.678,1,0
-0.0046423,-0.087182,0,1,0.679,0.679,1,0
-0.0046324,-0.087168,0,1,0.68,0.68,1,0
-0.0046225,-0.087154,0,1,0.681,0.681,1,0
-0.0046127,-0.087139,0,1,0.682,0.682,1,0
-0.0046028,-0.087125,0,1,0.683,0.683,1,0
-0.0045929,-0.087111,0,1,0.684,0.684,1,0
-0.004583,-0.087097,0,1,0.685,0.685,1,0
-0.0045731,-0.087083,0,1,0.686,0.686,1,0
-0.0045633,-0.087069,0,1,0.687,0.687,1,0
-0.0045534,-0.087055,0,1,0.688,0.688,1,0
-0.0045435,-0.08704,0,1,0.689,0.689,1,0
-0.0045336,-0.087026,0,1,0.69,0.69,1,0
-0.0045237,-0.087012,0,1,0.691,0.691,1,0
-0.0045139,-0.086998,0,1,0.692,0.692,1,0
-0.004504,-0.086984,0,1,0.693,0.693,1,0
-0.0044941,-0.08697,0,1,0.694,0.694,1,0
-0.0044842,-0.086955,0,1,0.695,0.695,1,0
-0.0044743,-0.086941,0,1,0.696,0.696,1,0
-0.0044645,-0.086927,0,1,0.697,0.697,1,0
-0.0044546,-0.086913,0,1,0.698,0.698,1,0
-0.0044447,-0.086899,0,1,0.699,0.699,1,0
-0.0044348,-0.086885,0,1,0.7,0.7,1,0
-0.0044249,-0.08687,0,1,0.701,0.701,1,0
-0.0044151,-0.086856,0,1,0.702,0.702,1,0
-0.0044052,-0.086842,0,1,0.703,0.703,1,0
-0.0043953,-0.086828,0,1,0.704,0.704,1,0
-0.0043854,-0.086814,0,1,0.705,0.705,1,0
-0.0043755,-0.0868,0,1,0.706,0.706,1,0
-0.0043657,-0.086785,0,1,0.707,0.707,1,0
-0.0043558,-0.086771,0,1,0.708,0.708,1,0
-0.0043459,-0.086757,0,1,0.709,0.709,1,0
-0.004336,-0.086743,0,1,0.71,0.71,1,0
-0.0043261,-0.086729,0,1,0.711,0.711,1,0
-0.0043162,-0.086715,0,1,0.712,0.712,1,0
-0.0043064,-0.0867,0,1,0.713,0.713,1,0
-0.0042965,-0.086686,0,1,0.714,0.714,1,0
-0.0042866,-0.086672,0,1,0.715,0.715,1,0
-0.0042767,-0.086658,0,1,0.716,0.716,1,0
-0.0042668,-0.086644,0,1,0.717,0.717,1,0
-0.004257,-0.08663,0,1,0.718,0.718,1,0
-0.0042471,-0.086615,0,1,0.719,0.719,1,0
-0.0042372,-0.086601,0,1,0.72,0.72,1,0
-0.0042273,-0.086587,0,1,0.721,0.721,1,0
-0.0042174,-0.086573,0,1,0.722,0.722,1,0
-0.0042076,-0.086559,0,1,0.723,0.723,1,0
-0.0041977,-0.086545,0,1,0.724,0.724,1,0
-0.0041878,-0.08653,0,1,0.725,0.725,1,0
-0.0041779,-0.086516,0,1,0.726,0.726,1,0
-0.004168,-0.086502,0,1,0.727,0.727,1,0
-0.0041582,-0.086488,0,1,0.728,0.728,1,0
-0.0041483,-0.086474,0,1,0.729,0.729,1,0
-0.0041384,-0.08646,0,1,0.73,0.73,1,0
-0.0041285,-0.086445,0,1,0.731,0.731,1,0
-0.0041186,-0.086431,0,1,0.732,0.732,1,0
-0.0041079,-0.086418,0,1,0.733,0.733,1,0
-0.0040938,-0.086408,0,1,0.734,0.734,1,0
-0.0040797,-0.086399,0,1,0.735,0.735,1,0
-0.0040656,-0.086389,0,1,0.736,0.736,1,0
-0.0040516,-0.08638,0,1,0.737,0.737,1,0
-0.0040375,-0.08637,0,1,0.738,0.738,1,0
-0.0040234,-0.086361,0,1,0.739,0.739,1,0
-0.0040093,-0.086351,0,1,0.74,0.74,1,0
-0.0039952,-0.086342,0,1,0.741,0.741,1,0
-0.0039812,-0.086332,0,1,0.742,0.742,1,0
-0.0039671,-0.086322,0,1,0.743,0.743,1,0
-0.003953,-0.086313,0,1,0.744,0.744,1,0
-0.0039389,-0.086303,0,1,0.745,0.745,1,0
-0.0039248,-0.086294,0,1,0.746,0.746,1,0
-0.0039108,-0.086284,0,1,0.747,0.747,1,0
-0.0038967,-0.086275,0,1,0.748,0.748,1,0
-0.0038826,-0.086265,0,1,0.749,0.749,1,0
-0.0038685,-0.086255,0,1,0.75,0.75,1,0
-0.0038545,-0.086246,0,1,0.751,0.751,1,0
-0.0038404,-0.086236,0,1,0.752,0.752,1,0
-0.0038263,-0.086227,0,1,0.753,0.753,1,0
-0.0038122,-0.086217,0,1,0.754,0.754,1,0
-0.0037981,-0.086208,0,1,0.755,0.755,1,0
-0.0037841,-0.086198,0,1,0.756,0.756,1,0
-0.00377,-0.086188,0,1,0.757,0.757,1,0
-0.0037559,-0.086179,0,1,0.758,0.758,1,0
-0.0037418,-0.086169,0,1,0.759,0.759,1,0
-0.0037277,-0.08616,0,1,0.76,0.76,1,0
-0.0037137,-0.08615,0,1,0.761,0.761,1,0
-0.0036996,-0.086141,0,1,0.762,0.762,1,0
-0.0036855,-0.086131,0,1,0.763,0.763,1,0
-0.0036714,-0.086122,0,1,0.764,0.764,1,0
-0.0036573,-0.086112,0,1,0.765,0.765,1,0
-0.0036433,-0.086102,0,1,0.766,0.766,1,0
-0.0036292,-0.086093,0,1,0.767,0.767,1,0
-0.0036151,-0.086083,0,1,0.768,0.768,1,0
-0.003601,-0.086074,0,1,0.769,0.769,1,0
-0.003587,-0.086064,0,1,0.77,0.77,1,0
-0.0035729,-0.086055,0,1,0.771,0.771,1,0
-0.0035588,-0.086045,0,1,0.772,0.772,1,0
-0.0035447,-0.086035,0,1,0.773,0.773,1,0
-0.0035306,-0.086026,0,1,0.774,0.774,1,0
-0.0035166,-0.086016,0,1,0.775,0.775,1,0
-0.0035025,-0.086007,0,1,0.776,0.776,1,0
-0.0034884,-0.085997,0,1,0.777,0.777,1,0
-0.0034743,-0.085988,0,1,0.778,0.778,1,0
-0.0034602,-0.085978,0,1,0.779,0.779,1,0
-0.0034462,-0.085968,0,1,0.78,0.78,1,0
-0.0034321,-0.085959,0,1,0.781,0.781,1,0
-0.003418,-0.085949,0,1,0.782,0.782,1,0
-0.0034039,-0.08594,0,1,0.783,0.783,1,0
-0.0033898,-0.08593,0,1,0.784,0.784,1,0
-0.0033758,-0.085921,0,1,0.785,0.785,1,0
-0.0033617,-0.085911,0,1,0.786,0.786,1,0
-0.0033476,-0.085902,0,1,0.787,0.787,1,0
-0.0033335,-0.085892,0,1,0.788,0.788,1,0
-0.0033195,-0.085882,0,1,0.789,0.789,1,0
-0.0033054,-0.085873,0,1,0.79,0.79,1,0
-0.0032913,-0.085863,0,1,0.791,0.791,1,0
-0.0032772,-0.085854,0,1,0.792,0.792,1,0
-0.0032631,-0.085844,0,1,0.793,0.793,1,0
-0.0032491,-0.085835,0,1,0.794,0.794,1,0
-0.003235,-0.085825,0,1,0.795,0.795,1,0
-0.0032209,-0.085815,0,1,0.796,0.796,1,0
-0.0032068,-0.085806,0,1,0.797,0.797,1,0
-0.0031927,-0.085796,0,1,0.798,0.798,1,0
-0.0031787,-0.085787,0,1,0.799,0.799,1,0
-0.0031646,-0.085777,0,1,0.8,0.8,1,0
-0.0031505,-0.085768,0,1,0.801,0.801,1,0
-0.0031364,-0.085758,0,1,0.802,0.802,1,0
-0.0031223,-0.085748,0,1,0.803,0.803,1,0
-0.0031083,-0.085739,0,1,0.804,0.804,1,0
-0.0030942,-0.085729,0,1,0.805,0.805,1,0
-0.0030801,-0.08572,0,1,0.806,0.806,1,0
-0.003066,-0.08571,0,1,0.807,0.807,1,0
-0.003052,-0.085701,0,1,0.808,0.808,1,0
-0.0030379,-0.085691,0,1,0.809,0.809,1,0
-0.0030238,-0.085682,0,1,0.81,0.81,1,0
-0.0030097,-0.085672,0,1,0.811,0.811,1,0
-0.0029956,-0.085662,0,1,0.812,0.812,1,0
-0.0029816,-0.085653,0,1,0.813,0.813,1,0
-0.0029675,-0.085643,0,1,0.814,0.814,1,0
-0.0029534,-0.085634,0,1,0.815,0.815,1,0
-0.0029393,-0.085624,0,1,0.816,0.816,1,0
-0.0029252,-0.085615,0,1,0.817,0.817,1,0
-0.0029112,-0.085605,0,1,0.818,0.818,1,0
-0.0028971,-0.085595,0,1,0.819,0.819,1,0
-0.002883,-0.085586,0,1,0.82,0.82,1,0
-0.0028689,-0.085576,0,1,0.821,0.821,1,0
-0.0028548,-0.085567,0,1,0.822,0.822,1,0
-0.0028408,-0.085557,0,1,0.823,0.823,1,0
-0.0028267,-0.085548,0,1,0.824,0.824,1,0
-0.0028126,-0.085538,0,1,0.825,0.825,1,0
-0.0027985,-0.085528,0,1,0.826,0.826,1,0
-0.0027845,-0.085519,0,1,0.827,0.827,1,0
-0.0027704,-0.085509,0,1,0.828,0.828,1,0
-0.0027563,-0.0855,0,1,0.829,0.829,1,0
-0.0027422,-0.08549,0,1,0.83,0.83,1,0
-0.0027281,-0.085481,0,1,0.831,0.831,1,0
-0.0027141,-0.085471,0,1,0.832,0.832,1,0
-0.0027,-0.085462,0,1,0.833,0.833,1,0
-0.0026859,-0.085452,0,1,0.834,0.834,1,0
-0.0026718,-0.085442,0,1,0.835,0.835,1,0
-0.0026577,-0.085433,0,1,0.836,0.836,1,0
-0.0026437,-0.085423,0,1,0.837,0.837,1,0
-0.0026296,-0.085414,0,1,0.838,0.838,1,0
-0.0026155,-0.085404,0,1,0.839,0.839,1,0
-0.0026014,-0.085395,0,1,0.84,0.84,1,0
-0.0025873,-0.085385,0,1,0.841,0.841,1,0
-0.0025733,-0.085375,0,1,0.842,0.842,1,0
-0.0025592,-0.085366,0,1,0.843,0.843,1,0
-0.0025451,-0.085356,0,1,0.844,0.844,1,0
-0.002531,-0.085347,0,1,0.845,0.845,1,0
-0.002517,-0.085337,0,1,0.846,0.846,1,0
-0.0025029,-0.085328,0,1,0.847,0.847,1,0
-0.0024888,-0.085318,0,1,0.848,0.848,1,0
-0.0024747,-0.085308,0,1,0.849,0.849,1,0
-0.0024606,-0.085299,0,1,0.85,0.85,1,0
-0.0024466,-0.085289,0,1,0.851,0.851,1,0
-0.0024325,-0.08528,0,1,0.852,0.852,1,0
-0.0024184,-0.08527,0,1,0.853,0.853,1,0
-0.0024043,-0.085261,0,1,0.854,0.854,1,0
-0.0023902,-0.085251,0,1,0.855,0.855,1,0
-0.0023762,-0.085242,0,1,0.856,0.856,1,0
-0.0023621,-0.085232,0,1,0.857,0.857,1,0
-0.002348,-0.085222,0,1,0.858,0.858,1,0
-0.0023339,-0.085213,0,1,0.859,0.859,1,0
-0.0023198,-0.085203,0,1,0.86,0.86,1,0
-0.0023034,-0.0852,0,1,0.861,0.861,1,0
-0.0022868,-0.085196,0,1,0.862,0.862,1,0
-0.0022702,-0.085193,0,1,0.863,0.863,1,0
-0.0022536,-0.085189,0,1,0.864,0.864,1,0
-0.0022371,-0.085186,0,1,0.865,0.865,1,0
-0.0022205,-0.085182,0,1,0.866,0.866,1,0
-0.0022039,-0.085179,0,1,0.867,0.867,1,0
-0.0021874,-0.085175,0,1,0.868,0.868,1,0
-0.0021708,-0.085172,0,1,0.869,0.869,1,0
-0.0021542,-0.085168,0,1,0.87,0.87,1,0
-0.0021377,-0.085165,0,1,0.871,0.871,1,0
-0.0021211,-0.085161,0,1,0.872,0.872,1,0
-0.0021045,-0.085158,0,1,0.873,0.873,1,0
-0.0020879,-0.085154,0,1,0.874,0.874,1,0
-0.0020714,-0.085151,0,1,0.875,0.875,1,0
-0.0020548,-0.085147,0,1,0.876,0.876,1,0
-0.0020382,-0.085144,0,1,0.877,0.877,1,0
-0.0020217,-0.08514,0,1,0.878,0.878,1,0
-0.0020051,-0.085137,0,1,0.879,0.879,1,0
-0.0019885,-0.085133,0,1,0.88,0.88,1,0
-0.0019719,-0.08513,0,1,0.881,0.881,1,0
-0.0019554,-0.085126,0,1,0.882,0.882,1,0
-0.0019388,-0.085123,0,1,0.883,0.883,1,0
-0.0019222,-0.085119,0,1,0.884,0.884,1,0
-0.0019057,-0.085116,0,1,0.885,0.885,1,0
-0.0018891,-0.085112,0,1,0.886,0.886,1,0
-0.0018725,-0.085109,0,1,0.887,0.887,1,0
-0.0018559,-0.085106,0,1,0.888,0.888,1,0
-0.0018394,-0.085102,0,1,0.889,0.889,1,0
-0.0018228,-0.085099,0,1,0.89,0.89,1,0
-0.0018062,-0.085095,0,1,0.891,0.891,1,0
-0.0017897,-0.085092,0,1,0.892,0.892,1,0
-0.0017731,-0.085088,0,1,0.893,0.893,1,0
-0.0017565,-0.085085,0,1,0.894,0.894,1,0
-0.0017399,-0.085081,0,1,0.895,0.895,1,0
-0.0017234,-0.085078,0,1,0.896,0.896,1,0
-0.0017068,-0.085074,0,1,0.897,0.897,1,0
-0.0016902,-0.085071,0,1,0.898,0.898,1,0
-0.0016737,-0.085067,0,1,0.899,0.899,1,0
-0.0016571,-0.085064,0,1,0.9,0.9,1,0
-0.0016405,-0.08506,0,1,0.901,0.901,1,0
-0.001624,-0.085057,0,1,0.902,0.902,1,0
-0.0016074,-0.085053,0,1,0.903,0.903,1,0
-0.0015908,-0.08505,0,1,0.904,0.904,1,0
-0.0015742,-0.085046,0,1,0.905,0.905,1,0
-0.0015577,-0.085043,0,1,0.906,0.906,1,0
-0.0015411,-0.085039,0,1,0.907,0.907,1,0
-0.0015245,-0.085036,0,1,0.908,0.908,1,0
-0.001508,-0.085032,0,1,0.909,0.909,1,0
-0.0014914,-0.085029,0,1,0.91,0.91,1,0
-0.0014748,-0.085025,0,1,0.911,0.911,1,0
-0.0014582,-0.085022,0,1,0.912,0.912,1,0
-0.0014417,-0.085018,0,1,0.913,0.913,1,0
-0.0014251,-0.085015,0,1,0.914,0.914,1,0
-0.0014085,-0.085011,0,1,0.915,0.915,1,0
-0.001392,-0.085008,0,1,0.916,0.916,1,0
-0.0013754,-0.085005,0,1,0.917,0.917,1,0
-0.0013588,-0.085001,0,1,0.918,0.918,1,0
-0.0013422,-0.084998,0,1,0.919,0.919,1,0
-0.0013257,-0.084994,0,1,0.92,0.92,1,0
-0.0013091,-0.084991,0,1,0.921,0.921,1,0
-0.0012925,-0.084987,0,1,0.922,0.922,1,0
-0.001276,-0.084984,0,1,0.923,0.923,1,0
-0.0012594,-0.08498,0,1,0.924,0.924,1,0
-0.0012428,-0.084977,0,1,0.925,0.925,1,0
-0.0012262,-0.084973,0,1,0.926,0.926,1,0
-0.0012097,-0.08497,0,1,0.927,0.927,1,0
-0.0011931,-0.084966,0,1,0.928,0.928,1,0
-0.0011765,-0.084963,0,1,0.929,0.929,1,0
-0.00116,-0.084959,0,1,0.93,0.93,1,0
-0.0011434,-0.084956,0,1,0.931,0.931,1,0
-0.0011268,-0.084952,0,1,0.932,0.932,1,0
-0.0011103,-0.084949,0,1,0.933,0.933,1,0
-0.0010937,-0.084945,0,1,0.934,0.934,1,0
-0.0010771,-0.084942,0,1,0.935,0.935,1,0
-0.0010605,-0.084938,0,1,0.936,0.936,1,0
-0.001044,-0.084935,0,1,0.937,0.937,1,0
-0.0010274,-0.084931,0,1,0.938,0.938,1,0
-0.0010108,-0.084928,0,1,0.939,0.939,1,0
-0.00099426,-0.084924,0,1,0.94,0.94,1,0
-0.00097769,-0.084921,0,1,0.941,0.941,1,0
-0.00096111,-0.084917,0,1,0.942,0.942,1,0
-0.00094454,-0.084914,0,1,0.943,0.943,1,0
-0.00092797,-0.08491,0,1,0.944,0.944,1,0
-0.0009114,-0.084907,0,1,0.945,0.945,1,0
-0.00089483,-0.084904,0,1,0.946,0.946,1,0
-0.00087826,-0.0849,0,1,0.947,0.947,1,0
-0.00086169,-0.084897,0,1,0.948,0.948,1,0
-0.00084512,-0.084893,0,1,0.949,0.949,1,0
-0.00082855,-0.08489,0,1,0.95,0.95,1,0
-0.00081198,-0.084886,0,1,0.951,0.951,1,0
-0.0007954,-0.084883,0,1,0.952,0.952,1,0
-0.00077883,-0.084879,0,1,0.953,0.953,1,0
-0.00076226,-0.084876,0,1,0.954,0.954,1,0
-0.00074569,-0.084872,0,1,0.955,0.955,1,0
-0.00072912,-0.084869,0,1,0.956,0.956,1,0
